datetime,1 Courthouse Lane,107 Quay Street,150 K Road,183 K Road,19 Shortland Street,2 High Street,205 Queen Street,210 Queen Street,261 Queen Street,297 Queen Street,30 Queen Street,45 Queen Street,59 High Street,61 Federal Street,7 Custom Street East,8 Darby Street (EW),8 Darby Street (NS),Commerce Street West,Te Ara Tahuhu Walkway
2017-01-07 07:00:00,19.0,186.0,39.0,93.0,37.0,33.0,52.0,186.0,124.0,107.0,0.0,215.0,36.0,25.0,0.0,22.0,38.0,69.0,110.0
2017-01-07 08:00:00,8.0,361.0,84.0,149.0,74.0,81.0,94.0,328.0,275.0,178.0,0.0,438.0,97.0,28.0,0.0,21.0,41.0,117.0,224.0
2017-01-07 09:00:00,36.0,611.0,89.0,224.0,116.0,114.0,220.0,593.0,455.0,400.0,0.0,688.0,165.0,41.0,0.0,52.0,86.0,186.0,595.0
2017-01-07 10:00:00,28.0,779.0,141.0,392.0,157.0,209.0,335.0,1001.0,592.0,696.0,0.0,989.0,253.0,37.0,0.0,88.0,142.0,256.0,825.0
2017-01-07 11:00:00,52.0,788.0,217.0,504.0,251.0,251.0,409.0,1428.0,748.0,681.0,0.0,1175.0,364.0,62.0,0.0,136.0,273.0,220.0,937.0
2017-01-07 12:00:00,72.0,809.0,231.0,542.0,198.0,181.0,490.0,1687.0,747.0,687.0,0.0,1348.0,423.0,67.0,0.0,158.0,389.0,252.0,845.0
2017-01-07 13:00:00,40.0,737.0,200.0,647.0,225.0,154.0,533.0,1812.0,783.0,884.0,0.0,1430.0,494.0,50.0,0.0,123.0,320.0,228.0,672.0
2017-01-07 14:00:00,57.0,919.0,223.0,670.0,242.0,351.0,627.0,2107.0,1115.0,895.0,0.0,1541.0,615.0,64.0,0.0,210.0,387.0,372.0,722.0
2017-01-07 15:00:00,56.0,1352.0,176.0,588.0,217.0,283.0,630.0,2276.0,1286.0,1247.0,0.0,1627.0,594.0,91.0,0.0,191.0,398.0,340.0,638.0
2017-01-07 16:00:00,42.0,1383.0,164.0,573.0,285.0,237.0,485.0,2060.0,1232.0,1197.0,0.0,1641.0,488.0,70.0,0.0,114.0,342.0,309.0,490.0
2017-01-07 17:00:00,48.0,1330.0,232.0,489.0,182.0,194.0,643.0,2025.0,1200.0,977.0,0.0,1501.0,414.0,61.0,0.0,121.0,288.0,264.0,352.0
2017-01-07 18:00:00,68.0,1024.0,230.0,411.0,178.0,171.0,486.0,1282.0,1013.0,689.0,0.0,1251.0,301.0,66.0,0.0,132.0,314.0,280.0,265.0
2017-01-07 19:00:00,37.0,928.0,219.0,352.0,175.0,122.0,487.0,1161.0,860.0,814.0,0.0,1024.0,363.0,43.0,0.0,115.0,293.0,203.0,261.0
2017-01-07 20:00:00,36.0,728.0,181.0,402.0,93.0,153.0,451.0,991.0,816.0,895.0,0.0,811.0,295.0,55.0,0.0,109.0,244.0,230.0,270.0
2017-01-07 21:00:00,34.0,487.0,72.0,402.0,108.0,149.0,431.0,930.0,782.0,686.0,0.0,547.0,219.0,43.0,0.0,94.0,253.0,150.0,197.0
2017-01-07 22:00:00,36.0,364.0,127.0,435.0,106.0,81.0,395.0,822.0,559.0,550.0,0.0,325.0,175.0,32.0,0.0,158.0,161.0,148.0,168.0
2017-01-07 23:00:00,86.0,319.0,115.0,481.0,97.0,85.0,340.0,696.0,455.0,381.0,0.0,306.0,155.0,13.0,0.0,308.0,348.0,217.0,113.0
2017-01-08 00:00:00,41.0,191.0,144.0,479.0,76.0,72.0,252.0,454.0,319.0,318.0,0.0,252.0,103.0,35.0,0.0,448.0,512.0,189.0,44.0
2017-01-08 01:00:00,21.0,151.0,106.0,360.0,49.0,55.0,189.0,391.0,250.0,190.0,0.0,215.0,91.0,16.0,0.0,512.0,572.0,166.0,47.0
2017-01-08 02:00:00,40.0,120.0,111.0,279.0,59.0,34.0,150.0,339.0,169.0,175.0,0.0,145.0,25.0,14.0,0.0,434.0,512.0,142.0,31.0
2017-01-08 03:00:00,48.0,55.0,57.0,157.0,66.0,36.0,93.0,209.0,137.0,77.0,0.0,106.0,40.0,3.0,0.0,316.0,325.0,85.0,37.0
2017-01-08 04:00:00,50.0,33.0,40.0,105.0,41.0,20.0,63.0,146.0,78.0,87.0,0.0,58.0,26.0,10.0,0.0,125.0,122.0,67.0,25.0
2017-01-08 05:00:00,4.0,14.0,5.0,43.0,5.0,10.0,25.0,0.0,40.0,29.0,0.0,48.0,27.0,9.0,0.0,19.0,21.0,24.0,10.0
2017-01-08 06:00:00,6.0,30.0,15.0,51.0,12.0,11.0,24.0,8.0,68.0,52.0,0.0,67.0,16.0,10.0,0.0,18.0,21.0,20.0,35.0
2017-01-08 07:00:00,6.0,133.0,18.0,80.0,21.0,9.0,48.0,8.0,104.0,123.0,0.0,170.0,32.0,17.0,0.0,26.0,41.0,34.0,74.0
2017-01-08 08:00:00,7.0,272.0,64.0,116.0,55.0,20.0,77.0,22.0,214.0,218.0,0.0,398.0,63.0,20.0,0.0,18.0,49.0,65.0,142.0
2017-01-08 09:00:00,19.0,553.0,96.0,198.0,83.0,58.0,204.0,12.0,399.0,424.0,0.0,646.0,103.0,32.0,0.0,63.0,102.0,110.0,293.0
2017-01-08 10:00:00,34.0,737.0,181.0,316.0,136.0,111.0,323.0,186.0,587.0,588.0,0.0,709.0,216.0,76.0,0.0,76.0,153.0,175.0,513.0
2017-01-08 11:00:00,54.0,678.0,158.0,423.0,135.0,160.0,446.0,270.0,695.0,745.0,0.0,967.0,279.0,65.0,0.0,123.0,270.0,225.0,744.0
2017-01-08 12:00:00,41.0,819.0,229.0,453.0,193.0,149.0,431.0,278.0,862.0,945.0,0.0,1158.0,416.0,86.0,0.0,152.0,347.0,235.0,704.0
2017-01-08 13:00:00,54.0,838.0,187.0,552.0,170.0,183.0,484.0,503.0,950.0,893.0,0.0,1130.0,485.0,65.0,0.0,162.0,324.0,266.0,619.0
2017-01-08 14:00:00,49.0,880.0,245.0,553.0,224.0,203.0,507.0,1772.0,977.0,957.0,0.0,1181.0,453.0,49.0,0.0,188.0,380.0,318.0,583.0
2017-01-08 15:00:00,77.0,907.0,252.0,543.0,222.0,193.0,574.0,1939.0,1136.0,1277.0,0.0,1344.0,425.0,46.0,0.0,204.0,391.0,224.0,489.0
2017-01-08 16:00:00,52.0,1123.0,231.0,535.0,172.0,190.0,545.0,1868.0,1006.0,1033.0,0.0,1312.0,482.0,59.0,0.0,176.0,412.0,288.0,434.0
2017-01-08 17:00:00,45.0,849.0,239.0,398.0,169.0,166.0,511.0,1641.0,975.0,774.0,0.0,1309.0,434.0,74.0,0.0,150.0,386.0,195.0,297.0
2017-01-08 18:00:00,47.0,702.0,217.0,414.0,137.0,125.0,403.0,1131.0,746.0,780.0,0.0,995.0,297.0,80.0,0.0,137.0,293.0,142.0,244.0
2017-01-08 19:00:00,42.0,571.0,169.0,316.0,100.0,106.0,414.0,898.0,646.0,862.0,0.0,841.0,221.0,62.0,0.0,110.0,225.0,170.0,204.0
2017-01-08 20:00:00,30.0,444.0,144.0,276.0,94.0,104.0,400.0,691.0,700.0,1007.0,0.0,662.0,218.0,59.0,0.0,81.0,245.0,133.0,189.0
2017-01-08 21:00:00,18.0,254.0,76.0,198.0,45.0,61.0,370.0,602.0,529.0,638.0,0.0,385.0,162.0,43.0,0.0,45.0,164.0,94.0,137.0
2017-01-08 22:00:00,14.0,148.0,54.0,174.0,28.0,36.0,249.0,373.0,333.0,372.0,0.0,250.0,83.0,41.0,0.0,53.0,87.0,83.0,74.0
2017-01-08 23:00:00,13.0,78.0,22.0,116.0,14.0,17.0,147.0,257.0,203.0,216.0,0.0,132.0,65.0,27.0,0.0,60.0,75.0,20.0,29.0
2017-01-09 00:00:00,4.0,27.0,17.0,44.0,6.0,4.0,62.0,90.0,99.0,102.0,0.0,35.0,26.0,11.0,0.0,29.0,36.0,12.0,14.0
2017-01-09 01:00:00,7.0,5.0,12.0,47.0,7.0,8.0,52.0,72.0,55.0,57.0,0.0,17.0,11.0,9.0,0.0,17.0,36.0,6.0,5.0
2017-01-09 02:00:00,1.0,8.0,22.0,32.0,3.0,2.0,17.0,38.0,20.0,32.0,0.0,16.0,12.0,8.0,0.0,7.0,9.0,4.0,6.0
2017-01-09 03:00:00,1.0,17.0,7.0,24.0,5.0,6.0,20.0,18.0,15.0,14.0,0.0,1.0,6.0,2.0,0.0,3.0,10.0,7.0,3.0
2017-01-09 04:00:00,2.0,5.0,13.0,18.0,2.0,5.0,7.0,21.0,21.0,34.0,0.0,10.0,10.0,5.0,0.0,14.0,8.0,3.0,13.0
2017-01-09 05:00:00,3.0,22.0,17.0,39.0,7.0,7.0,15.0,70.0,51.0,67.0,0.0,43.0,15.0,8.0,0.0,6.0,16.0,14.0,32.0
2017-01-09 06:00:00,10.0,159.0,28.0,123.0,36.0,26.0,73.0,189.0,129.0,175.0,0.0,259.0,35.0,89.0,0.0,36.0,54.0,69.0,147.0
2017-01-09 07:00:00,25.0,568.0,87.0,363.0,216.0,108.0,242.0,611.0,461.0,293.0,0.0,1201.0,145.0,127.0,0.0,68.0,148.0,301.0,444.0
2017-01-09 08:00:00,50.0,846.0,164.0,544.0,338.0,189.0,274.0,1278.0,952.0,618.0,0.0,2229.0,290.0,147.0,0.0,152.0,292.0,547.0,665.0
2017-01-09 09:00:00,22.0,587.0,170.0,404.0,294.0,184.0,330.0,1091.0,676.0,475.0,0.0,1288.0,331.0,80.0,0.0,119.0,191.0,323.0,485.0
2017-01-09 10:00:00,55.0,690.0,214.0,455.0,332.0,221.0,446.0,1356.0,841.0,716.0,0.0,1234.0,412.0,117.0,0.0,121.0,252.0,241.0,512.0
2017-01-09 11:00:00,47.0,1053.0,260.0,485.0,501.0,267.0,538.0,1804.0,874.0,716.0,0.0,1527.0,502.0,113.0,0.0,179.0,397.0,291.0,527.0
2017-01-09 12:00:00,89.0,963.0,369.0,784.0,667.0,303.0,590.0,2533.0,1109.0,759.0,0.0,2088.0,637.0,163.0,0.0,387.0,808.0,345.0,1056.0
2017-01-09 13:00:00,92.0,873.0,357.0,655.0,495.0,177.0,676.0,2507.0,1226.0,632.0,0.0,2211.0,880.0,152.0,0.0,348.0,684.0,343.0,917.0
2017-01-09 14:00:00,57.0,781.0,286.0,685.0,391.0,313.0,658.0,2204.0,1270.0,667.0,0.0,1799.0,714.0,74.0,0.0,286.0,515.0,355.0,723.0
2017-01-09 15:00:00,67.0,944.0,373.0,640.0,416.0,277.0,714.0,2600.0,1366.0,816.0,0.0,2059.0,662.0,121.0,0.0,290.0,525.0,359.0,738.0
2017-01-09 16:00:00,81.0,1409.0,283.0,753.0,456.0,295.0,666.0,2642.0,1278.0,751.0,0.0,2518.0,743.0,152.0,0.0,328.0,648.0,585.0,802.0
2017-01-09 17:00:00,71.0,1345.0,383.0,772.0,334.0,277.0,706.0,2623.0,1364.0,1062.0,0.0,2600.0,708.0,145.0,0.0,308.0,697.0,573.0,798.0
2017-01-09 18:00:00,51.0,844.0,280.0,462.0,180.0,199.0,508.0,1531.0,1095.0,718.0,0.0,1543.0,500.0,99.0,0.0,190.0,427.0,288.0,423.0
2017-01-09 19:00:00,32.0,544.0,249.0,355.0,159.0,131.0,430.0,1161.0,865.0,889.0,0.0,941.0,322.0,91.0,0.0,100.0,234.0,193.0,272.0
2017-01-09 20:00:00,34.0,505.0,177.0,376.0,137.0,112.0,449.0,956.0,847.0,919.0,0.0,711.0,246.0,78.0,0.0,74.0,225.0,146.0,247.0
2017-01-09 21:00:00,25.0,333.0,126.0,273.0,82.0,118.0,354.0,771.0,650.0,730.0,0.0,542.0,172.0,57.0,0.0,65.0,181.0,99.0,162.0
2017-01-09 22:00:00,25.0,149.0,74.0,172.0,37.0,51.0,284.0,473.0,338.0,418.0,0.0,264.0,136.0,58.0,0.0,63.0,103.0,77.0,110.0
2017-01-09 23:00:00,8.0,67.0,36.0,105.0,24.0,19.0,162.0,239.0,189.0,267.0,0.0,117.0,49.0,17.0,0.0,38.0,48.0,34.0,51.0
2017-01-10 00:00:00,11.0,22.0,21.0,68.0,7.0,4.0,34.0,97.0,73.0,90.0,0.0,37.0,32.0,15.0,0.0,26.0,27.0,14.0,12.0
2017-01-10 01:00:00,8.0,10.0,11.0,21.0,6.0,5.0,28.0,54.0,38.0,61.0,0.0,19.0,25.0,13.0,0.0,14.0,14.0,13.0,9.0
2017-01-10 02:00:00,4.0,3.0,3.0,40.0,1.0,3.0,30.0,47.0,23.0,26.0,0.0,5.0,20.0,7.0,0.0,9.0,7.0,1.0,7.0
2017-01-10 03:00:00,1.0,9.0,5.0,26.0,2.0,1.0,5.0,15.0,21.0,22.0,0.0,7.0,5.0,9.0,0.0,2.0,5.0,4.0,7.0
2017-01-10 04:00:00,0.0,5.0,9.0,16.0,9.0,10.0,6.0,13.0,23.0,21.0,0.0,10.0,4.0,4.0,0.0,4.0,4.0,10.0,10.0
2017-01-10 05:00:00,2.0,21.0,13.0,43.0,10.0,10.0,28.0,69.0,40.0,41.0,0.0,38.0,10.0,16.0,0.0,6.0,17.0,7.0,22.0
2017-01-10 06:00:00,3.0,139.0,49.0,144.0,51.0,31.0,69.0,229.0,78.0,148.0,0.0,247.0,47.0,56.0,0.0,33.0,65.0,76.0,163.0
2017-01-10 07:00:00,27.0,527.0,95.0,399.0,232.0,118.0,177.0,584.0,261.0,280.0,0.0,1179.0,128.0,99.0,0.0,65.0,148.0,272.0,436.0
2017-01-10 08:00:00,43.0,752.0,198.0,587.0,368.0,214.0,369.0,1244.0,678.0,645.0,0.0,2128.0,289.0,119.0,0.0,174.0,361.0,470.0,694.0
2017-01-10 09:00:00,46.0,551.0,199.0,492.0,278.0,183.0,331.0,1090.0,486.0,581.0,0.0,1305.0,291.0,98.0,0.0,159.0,281.0,304.0,501.0
2017-01-10 10:00:00,36.0,589.0,230.0,563.0,312.0,186.0,361.0,1246.0,570.0,502.0,0.0,1260.0,397.0,110.0,0.0,119.0,252.0,232.0,368.0
2017-01-10 11:00:00,62.0,795.0,246.0,566.0,461.0,230.0,509.0,1722.0,458.0,780.0,0.0,1472.0,424.0,100.0,0.0,168.0,357.0,264.0,520.0
2017-01-10 12:00:00,87.0,1065.0,400.0,784.0,676.0,376.0,810.0,2567.0,1032.0,1319.0,0.0,2302.0,850.0,215.0,0.0,430.0,788.0,442.0,1152.0
2017-01-10 13:00:00,94.0,952.0,323.0,773.0,538.0,329.0,807.0,2722.0,998.0,1328.0,0.0,2224.0,845.0,139.0,0.0,396.0,748.0,435.0,939.0
2017-01-10 14:00:00,72.0,784.0,282.0,605.0,389.0,258.0,654.0,2302.0,986.0,1088.0,0.0,1867.0,698.0,146.0,0.0,260.0,504.0,401.0,807.0
2017-01-10 15:00:00,50.0,840.0,273.0,645.0,448.0,231.0,683.0,2460.0,1030.0,1236.0,0.0,2093.0,733.0,119.0,0.0,277.0,582.0,380.0,748.0
2017-01-10 16:00:00,85.0,1155.0,347.0,771.0,475.0,317.0,725.0,2666.0,1118.0,935.0,0.0,2379.0,742.0,159.0,0.0,320.0,664.0,535.0,845.0
2017-01-10 17:00:00,85.0,1012.0,395.0,801.0,282.0,352.0,709.0,2783.0,1091.0,1263.0,0.0,2682.0,690.0,146.0,0.0,329.0,688.0,603.0,979.0
2017-01-10 18:00:00,61.0,691.0,320.0,546.0,205.0,214.0,602.0,1547.0,859.0,1033.0,0.0,1464.0,492.0,84.0,0.0,168.0,435.0,318.0,515.0
2017-01-10 19:00:00,46.0,479.0,226.0,393.0,142.0,155.0,464.0,1008.0,634.0,955.0,0.0,996.0,281.0,83.0,0.0,109.0,338.0,241.0,314.0
2017-01-10 20:00:00,27.0,282.0,210.0,348.0,133.0,147.0,415.0,885.0,646.0,934.0,0.0,665.0,246.0,55.0,0.0,120.0,293.0,207.0,219.0
2017-01-10 21:00:00,47.0,245.0,83.0,330.0,66.0,74.0,316.0,762.0,524.0,664.0,0.0,498.0,188.0,43.0,0.0,77.0,216.0,91.0,173.0
2017-01-10 22:00:00,33.0,139.0,67.0,227.0,37.0,80.0,284.0,529.0,280.0,431.0,0.0,251.0,127.0,53.0,0.0,47.0,89.0,105.0,111.0
2017-01-10 23:00:00,19.0,75.0,39.0,154.0,17.0,28.0,122.0,329.0,165.0,273.0,0.0,149.0,53.0,44.0,0.0,61.0,67.0,27.0,53.0
2017-01-11 00:00:00,3.0,31.0,17.0,91.0,16.0,28.0,65.0,155.0,81.0,86.0,0.0,59.0,56.0,27.0,0.0,33.0,34.0,20.0,13.0
2017-01-11 01:00:00,2.0,42.0,18.0,64.0,14.0,18.0,45.0,141.0,41.0,59.0,0.0,23.0,27.0,8.0,0.0,19.0,20.0,10.0,4.0
2017-01-11 02:00:00,5.0,3.0,14.0,48.0,4.0,3.0,33.0,79.0,24.0,23.0,0.0,18.0,8.0,9.0,0.0,12.0,9.0,10.0,3.0
2017-01-11 03:00:00,5.0,13.0,16.0,32.0,10.0,4.0,15.0,51.0,18.0,11.0,0.0,6.0,22.0,5.0,0.0,16.0,21.0,5.0,1.0
2017-01-11 04:00:00,3.0,9.0,14.0,21.0,2.0,8.0,14.0,26.0,11.0,26.0,0.0,9.0,9.0,5.0,0.0,20.0,19.0,6.0,8.0
2017-01-11 05:00:00,1.0,11.0,28.0,44.0,16.0,13.0,11.0,88.0,38.0,39.0,0.0,50.0,18.0,7.0,0.0,15.0,16.0,15.0,34.0
2017-01-11 06:00:00,4.0,128.0,38.0,154.0,87.0,44.0,84.0,238.0,58.0,160.0,0.0,311.0,51.0,56.0,0.0,23.0,46.0,87.0,204.0
2017-01-11 07:00:00,18.0,515.0,91.0,363.0,226.0,96.0,196.0,576.0,239.0,307.0,0.0,1161.0,130.0,100.0,0.0,79.0,146.0,324.0,429.0
2017-01-11 08:00:00,37.0,773.0,176.0,589.0,311.0,209.0,419.0,1275.0,569.0,661.0,0.0,2213.0,332.0,150.0,0.0,203.0,371.0,518.0,712.0
2017-01-11 09:00:00,26.0,689.0,212.0,455.0,325.0,175.0,283.0,1115.0,466.0,546.0,0.0,1288.0,362.0,115.0,0.0,104.0,188.0,294.0,460.0
2017-01-11 10:00:00,43.0,839.0,242.0,456.0,342.0,179.0,426.0,1433.0,556.0,703.0,0.0,1359.0,401.0,103.0,0.0,166.0,355.0,256.0,470.0
2017-01-11 11:00:00,60.0,755.0,231.0,519.0,475.0,257.0,544.0,1782.0,509.0,751.0,0.0,1483.0,520.0,115.0,0.0,193.0,417.0,290.0,544.0
2017-01-11 12:00:00,93.0,1144.0,421.0,874.0,803.0,239.0,804.0,2602.0,924.0,883.0,0.0,2217.0,935.0,198.0,0.0,517.0,858.0,488.0,1241.0
2017-01-11 13:00:00,110.0,1050.0,391.0,825.0,579.0,194.0,807.0,2680.0,1044.0,859.0,0.0,2255.0,987.0,140.0,0.0,499.0,806.0,513.0,1099.0
2017-01-11 14:00:00,65.0,920.0,338.0,703.0,391.0,245.0,714.0,2360.0,1093.0,870.0,0.0,1947.0,729.0,91.0,0.0,308.0,566.0,412.0,771.0
2017-01-11 15:00:00,63.0,1101.0,272.0,563.0,409.0,240.0,738.0,2541.0,1148.0,970.0,0.0,2060.0,756.0,107.0,0.0,328.0,576.0,435.0,672.0
2017-01-11 16:00:00,85.0,1843.0,287.0,655.0,432.0,338.0,712.0,2669.0,1304.0,901.0,0.0,2444.0,733.0,166.0,0.0,293.0,697.0,532.0,825.0
2017-01-11 17:00:00,107.0,1676.0,370.0,880.0,382.0,309.0,769.0,2785.0,1590.0,1103.0,0.0,2672.0,802.0,176.0,0.0,292.0,675.0,730.0,982.0
2017-01-11 18:00:00,81.0,978.0,262.0,626.0,273.0,223.0,629.0,1706.0,1365.0,1048.0,0.0,1752.0,603.0,82.0,0.0,204.0,444.0,382.0,578.0
2017-01-11 19:00:00,47.0,822.0,271.0,557.0,172.0,125.0,492.0,1105.0,939.0,921.0,0.0,1094.0,419.0,83.0,0.0,168.0,309.0,268.0,352.0
2017-01-11 20:00:00,64.0,598.0,236.0,457.0,164.0,118.0,480.0,1039.0,846.0,1070.0,0.0,848.0,362.0,72.0,0.0,126.0,308.0,209.0,284.0
2017-01-11 21:00:00,21.0,472.0,121.0,428.0,94.0,68.0,372.0,799.0,595.0,762.0,0.0,609.0,257.0,77.0,0.0,103.0,239.0,194.0,231.0
2017-01-11 22:00:00,33.0,332.0,104.0,394.0,86.0,62.0,276.0,626.0,447.0,553.0,0.0,352.0,141.0,31.0,0.0,103.0,154.0,112.0,131.0
2017-01-11 23:00:00,42.0,198.0,63.0,191.0,70.0,21.0,174.0,444.0,209.0,236.0,0.0,233.0,90.0,25.0,0.0,102.0,127.0,82.0,59.0
2017-01-12 00:00:00,24.0,116.0,63.0,236.0,41.0,22.0,112.0,255.0,136.0,167.0,0.0,118.0,47.0,8.0,0.0,87.0,93.0,105.0,35.0
2017-01-12 01:00:00,8.0,97.0,23.0,105.0,31.0,22.0,53.0,217.0,80.0,73.0,0.0,106.0,40.0,16.0,0.0,49.0,61.0,129.0,40.0
2017-01-12 02:00:00,17.0,56.0,23.0,45.0,20.0,13.0,57.0,132.0,33.0,74.0,0.0,56.0,32.0,13.0,0.0,23.0,31.0,51.0,28.0
2017-01-12 03:00:00,10.0,41.0,18.0,54.0,8.0,11.0,26.0,91.0,26.0,26.0,0.0,31.0,18.0,12.0,0.0,4.0,2.0,40.0,6.0
2017-01-12 04:00:00,3.0,7.0,8.0,23.0,7.0,11.0,20.0,48.0,26.0,44.0,0.0,19.0,9.0,5.0,0.0,16.0,21.0,16.0,28.0
2017-01-12 05:00:00,3.0,10.0,35.0,40.0,9.0,10.0,27.0,85.0,53.0,66.0,0.0,49.0,14.0,11.0,0.0,16.0,24.0,7.0,41.0
2017-01-12 06:00:00,10.0,166.0,41.0,144.0,65.0,31.0,71.0,221.0,77.0,133.0,0.0,332.0,52.0,58.0,0.0,19.0,44.0,92.0,159.0
2017-01-12 07:00:00,19.0,621.0,108.0,380.0,254.0,130.0,189.0,546.0,404.0,319.0,0.0,1197.0,132.0,106.0,0.0,78.0,132.0,329.0,457.0
2017-01-12 08:00:00,63.0,1067.0,159.0,667.0,426.0,217.0,364.0,1237.0,817.0,668.0,0.0,2305.0,350.0,176.0,0.0,180.0,334.0,566.0,772.0
2017-01-12 09:00:00,50.0,973.0,156.0,481.0,296.0,187.0,333.0,1321.0,530.0,389.0,0.0,1555.0,299.0,91.0,0.0,123.0,171.0,356.0,522.0
2017-01-12 10:00:00,61.0,939.0,218.0,439.0,346.0,235.0,475.0,1609.0,541.0,429.0,0.0,1504.0,423.0,117.0,0.0,139.0,254.0,346.0,498.0
2017-01-12 11:00:00,71.0,907.0,233.0,507.0,446.0,308.0,577.0,2260.0,735.0,532.0,0.0,1591.0,511.0,114.0,0.0,193.0,381.0,326.0,683.0
2017-01-12 12:00:00,110.0,1156.0,348.0,818.0,710.0,297.0,796.0,2796.0,1129.0,839.0,0.0,2514.0,848.0,168.0,0.0,409.0,849.0,402.0,1196.0
2017-01-12 13:00:00,102.0,957.0,292.0,714.0,488.0,179.0,690.0,2611.0,1033.0,685.0,0.0,2483.0,733.0,187.0,0.0,258.0,678.0,378.0,958.0
2017-01-12 14:00:00,68.0,1148.0,241.0,640.0,442.0,237.0,629.0,2350.0,1094.0,840.0,0.0,1941.0,737.0,121.0,0.0,207.0,479.0,439.0,763.0
2017-01-12 15:00:00,75.0,1295.0,259.0,580.0,364.0,216.0,653.0,2567.0,1283.0,1281.0,0.0,2247.0,639.0,151.0,0.0,224.0,482.0,474.0,654.0
2017-01-12 16:00:00,73.0,1844.0,216.0,689.0,449.0,317.0,647.0,2722.0,1631.0,1201.0,0.0,2650.0,648.0,128.0,0.0,268.0,567.0,609.0,748.0
2017-01-12 17:00:00,97.0,1917.0,402.0,861.0,371.0,335.0,793.0,2730.0,2550.0,1281.0,0.0,2762.0,771.0,165.0,0.0,313.0,655.0,739.0,957.0
2017-01-12 18:00:00,62.0,906.0,286.0,633.0,275.0,202.0,673.0,1803.0,1453.0,1010.0,0.0,1591.0,519.0,117.0,0.0,201.0,413.0,461.0,583.0
2017-01-12 19:00:00,50.0,763.0,241.0,435.0,207.0,190.0,530.0,1272.0,1224.0,917.0,0.0,1064.0,376.0,73.0,0.0,152.0,379.0,300.0,359.0
2017-01-12 20:00:00,60.0,576.0,175.0,416.0,161.0,120.0,495.0,985.0,917.0,881.0,0.0,881.0,312.0,58.0,0.0,152.0,304.0,224.0,326.0
2017-01-12 21:00:00,36.0,402.0,104.0,357.0,93.0,86.0,357.0,795.0,659.0,852.0,0.0,560.0,215.0,77.0,0.0,65.0,210.0,180.0,201.0
2017-01-12 22:00:00,31.0,281.0,118.0,372.0,78.0,61.0,337.0,642.0,597.0,881.0,0.0,430.0,160.0,53.0,0.0,105.0,161.0,113.0,154.0
2017-01-12 23:00:00,18.0,106.0,67.0,255.0,23.0,32.0,175.0,361.0,284.0,280.0,0.0,183.0,73.0,32.0,0.0,254.0,316.0,50.0,71.0
2017-01-13 00:00:00,12.0,60.0,55.0,210.0,19.0,42.0,83.0,196.0,121.0,107.0,0.0,89.0,60.0,25.0,0.0,239.0,266.0,27.0,19.0
2017-01-13 01:00:00,8.0,53.0,54.0,110.0,15.0,15.0,81.0,103.0,100.0,90.0,0.0,47.0,27.0,19.0,0.0,67.0,67.0,24.0,15.0
2017-01-13 02:00:00,6.0,19.0,26.0,67.0,8.0,7.0,25.0,59.0,38.0,48.0,0.0,18.0,12.0,13.0,0.0,28.0,19.0,5.0,9.0
2017-01-13 03:00:00,0.0,6.0,19.0,45.0,2.0,8.0,23.0,46.0,33.0,37.0,0.0,18.0,7.0,10.0,0.0,52.0,42.0,9.0,5.0
2017-01-13 04:00:00,7.0,4.0,8.0,40.0,6.0,5.0,17.0,34.0,25.0,45.0,0.0,10.0,7.0,0.0,0.0,18.0,35.0,1.0,17.0
2017-01-13 05:00:00,0.0,15.0,14.0,31.0,19.0,7.0,30.0,64.0,33.0,33.0,0.0,44.0,14.0,11.0,0.0,9.0,19.0,11.0,38.0
2017-01-13 06:00:00,2.0,131.0,34.0,129.0,69.0,37.0,77.0,236.0,81.0,121.0,0.0,257.0,68.0,51.0,0.0,29.0,65.0,77.0,163.0
2017-01-13 07:00:00,28.0,529.0,94.0,357.0,204.0,98.0,199.0,555.0,271.0,246.0,0.0,1155.0,151.0,128.0,0.0,67.0,149.0,284.0,427.0
2017-01-13 08:00:00,53.0,764.0,189.0,553.0,318.0,195.0,406.0,1264.0,722.0,663.0,0.0,2150.0,342.0,183.0,0.0,207.0,396.0,487.0,723.0
2017-01-13 09:00:00,29.0,593.0,208.0,472.0,319.0,155.0,338.0,1140.0,496.0,553.0,0.0,1295.0,324.0,116.0,0.0,165.0,294.0,286.0,478.0
2017-01-13 10:00:00,55.0,636.0,239.0,462.0,339.0,150.0,400.0,1431.0,542.0,736.0,0.0,1237.0,422.0,111.0,0.0,153.0,301.0,312.0,593.0
2017-01-13 11:00:00,34.0,613.0,258.0,511.0,511.0,290.0,563.0,1868.0,761.0,1062.0,0.0,1447.0,524.0,101.0,0.0,212.0,436.0,348.0,660.0
2017-01-13 12:00:00,73.0,882.0,403.0,792.0,755.0,258.0,738.0,2673.0,979.0,1508.0,0.0,2361.0,968.0,235.0,0.0,386.0,755.0,502.0,1150.0
2017-01-13 13:00:00,110.0,895.0,419.0,796.0,560.0,206.0,880.0,2717.0,1205.0,1333.0,0.0,2234.0,971.0,188.0,0.0,357.0,750.0,544.0,1226.0
2017-01-13 14:00:00,73.0,899.0,288.0,734.0,481.0,282.0,683.0,2481.0,1241.0,963.0,0.0,1884.0,820.0,146.0,0.0,215.0,493.0,447.0,822.0
